Date,Time,Temp,Humidity,Heat
22/3/2024,10:45:00,26,24.4,78.8
22/3/2024,11:00:00,28.6,33.3,83.5
22/3/2024,11:15:00,27.6,29.4,81.7
22/3/2024,11:30:00,25.4,16.8,77.7
22/3/2024,11:45:00,25.1,18.2,77.2
22/3/2024,12:00:00,36.8,43.8,98.2
22/3/2024,12:15:00,38.6,23.6,101.5
22/3/2024,12:30:00,41.1,40.9,106
22/3/2024,12:45:00,38.8,21.1,101.8
22/3/2024,13:00:00,25.3,21,77.5
22/3/2024,13:15:00,27.8,22.1,82
22/3/2024,13:30:00,28.6,19,83.5
22/3/2024,13:45:00,28.7,28.9,83.7
22/3/2024,14:00:00,26.5,21.3,79.7
22/3/2024,14:15:00,27.9,31.5,82.2
22/3/2024,14:30:00,27.9,17.2,82.2
22/3/2024,14:45:00,25.7,18.6,78.3
22/3/2024,15:00:00,27.6,13.9,81.7
22/3/2024,15:15:00,28.3,25.8,82.9
22/3/2024,15:30:00,28.7,18.7,83.7
22/3/2024,15:45:00,28.4,15.3,83.1
22/3/2024,16:00:00,25.6,26.3,78.1
22/3/2024,16:15:00,28.5,33.2,83.3
22/3/2024,16:30:00,27.1,20.1,80.8
22/3/2024,16:45:00,28.6,25.5,83.5
22/3/2024,17:00:00,40.7,37.3,105.3
22/3/2024,17:15:00,36.8,34.1,98.2
22/3/2024,17:30:00,38.7,34.3,101.7
22/3/2024,17:45:00,37.3,37.7,99.1
22/3/2024,18:00:00,41.5,48.9,106.7
22/3/2024,18:15:00,40.8,48.9,105.4
22/3/2024,18:30:00,38.4,45.9,101.1
22/3/2024,18:45:00,38.8,36,101.8
22/3/2024,19:00:00,37.8,35.9,100
22/3/2024,19:15:00,42.3,27.7,108.1
22/3/2024,19:30:00,38.7,25.2,101.7
22/3/2024,19:45:00,39.3,44.4,102.7
22/3/2024,20:00:00,42.3,27.1,108.1
22/3/2024,20:15:00,42.1,35.1,107.8
22/3/2024,20:30:00,36.4,21.1,97.5
22/3/2024,20:45:00,35.5,40.6,95.9
22/3/2024,21:00:00,37.1,29.7,98.8
22/3/2024,21:15:00,35.8,18.8,96.4
22/3/2024,21:30:00,35.2,30.4,95.4
22/3/2024,21:45:00,38.2,28.8,100.8
22/3/2024,22:00:00,39.4,21,102.9
22/3/2024,22:15:00,36.8,33.6,98.2
22/3/2024,22:30:00,41.6,33.8,106.9
22/3/2024,22:45:00,41.3,24.9,106.3
22/3/2024,23:00:00,39.8,39.1,103.6
22/3/2024,23:15:00,40.5,20.6,104.9
22/3/2024,23:30:00,39.9,30.7,103.8
22/3/2024,23:45:00,41.7,45.7,107.1
23/3/2024,0:00:00,35.2,22.6,95.4
23/3/2024,0:15:00,42.3,29,108.1
23/3/2024,0:30:00,40.6,39.8,105.1
23/3/2024,0:45:00,42.1,33.8,107.8
23/3/2024,1:00:00,37.4,21.7,99.3
23/3/2024,1:15:00,41.2,26.3,106.2
23/3/2024,1:30:00,36.7,41.6,98.1
23/3/2024,1:45:00,39.4,46.3,102.9
23/3/2024,2:00:00,42.1,45.5,107.8
23/3/2024,2:15:00,35.2,35.6,95.4
23/3/2024,2:30:00,35.8,37.9,96.4
23/3/2024,2:45:00,39.3,36.6,102.7
23/3/2024,3:00:00,36.7,21.5,98.1
23/3/2024,3:15:00,38.6,23.8,101.5
23/3/2024,3:30:00,36,40.3,96.8
23/3/2024,3:45:00,42.7,36.1,108.9
23/3/2024,4:00:00,36.7,34,98.1
23/3/2024,4:15:00,42.6,34.6,108.7
23/3/2024,4:30:00,40.7,21.4,105.3
23/3/2024,4:45:00,39.2,28.2,102.6
23/3/2024,5:00:00,39,37.4,102.2
23/3/2024,5:15:00,41.1,33,106
23/3/2024,5:30:00,35.3,38,95.5
23/3/2024,5:45:00,37.1,33.8,98.8
23/3/2024,6:00:00,38.7,30.5,101.7
23/3/2024,6:15:00,36.4,25.3,97.5
23/3/2024,6:30:00,38.6,29.3,101.5
23/3/2024,6:45:00,42,35.6,107.6
23/3/2024,7:00:00,36.5,42.6,97.7
23/3/2024,7:15:00,38.5,19.3,101.3
23/3/2024,7:30:00,39.5,21.2,103.1
23/3/2024,7:45:00,36.4,43.6,97.5
23/3/2024,8:00:00,25.5,28.5,77.9
23/3/2024,8:15:00,26.6,22,79.9
23/3/2024,8:30:00,25.9,28.2,78.6
23/3/2024,8:45:00,25.9,14.7,78.6
23/3/2024,9:00:00,28.8,25.4,83.8
23/3/2024,9:15:00,28.6,18.9,83.5
23/3/2024,9:30:00,28.1,26.4,82.6
23/3/2024,9:45:00,26.5,30.4,79.7
23/3/2024,10:00:00,25.9,30,78.6
23/3/2024,10:15:00,28.1,29.4,82.6
23/3/2024,10:30:00,25.8,25.6,78.4
23/3/2024,10:45:00,27.5,15.5,81.5
23/3/2024,11:00:00,27.6,27.1,81.7
23/3/2024,11:15:00,28.3,32.6,82.9
23/3/2024,11:30:00,27.4,26.3,81.3
23/3/2024,11:45:00,27.9,22.8,82.2
23/3/2024,12:00:00,40.3,33.9,104.5
23/3/2024,12:15:00,37.7,41.2,99.9
23/3/2024,12:30:00,39.8,23.1,103.6
23/3/2024,12:45:00,42.8,26.4,109
23/3/2024,13:00:00,25.6,26.1,78.1
23/3/2024,13:15:00,26.7,24.3,80.1
23/3/2024,13:30:00,27.2,32.3,81
23/3/2024,13:45:00,26.7,24.6,80.1
23/3/2024,14:00:00,26.5,15.3,79.7
23/3/2024,14:15:00,28.2,29.3,82.8
23/3/2024,14:30:00,28.6,22.8,83.5
23/3/2024,14:45:00,27.6,16.6,81.7
23/3/2024,15:00:00,27.5,31.6,81.5
23/3/2024,15:15:00,27.9,17.7,82.2
23/3/2024,15:30:00,26.5,27.5,79.7
23/3/2024,15:45:00,28.4,27.1,83.1
23/3/2024,16:00:00,26.5,24.3,79.7
23/3/2024,16:15:00,28.2,21.1,82.8
23/3/2024,16:30:00,25.9,14.4,78.6
23/3/2024,16:45:00,28.2,28.7,82.8
23/3/2024,17:00:00,35.6,28.3,96.1
23/3/2024,17:15:00,40.3,35,104.5
23/3/2024,17:30:00,41.5,30,106.7
23/3/2024,17:45:00,37.4,33.6,99.3
23/3/2024,18:00:00,41.3,31.6,106.3
23/3/2024,18:15:00,35.5,38.1,95.9
23/3/2024,18:30:00,39.6,34.5,103.3
23/3/2024,18:45:00,37.2,34,99
23/3/2024,19:00:00,39.8,26.2,103.6
23/3/2024,19:15:00,42.4,29.9,108.3
23/3/2024,19:30:00,39.9,45.6,103.8
23/3/2024,19:45:00,40.6,23.7,105.1
23/3/2024,20:00:00,41.5,35.1,106.7
23/3/2024,20:15:00,41.8,25.4,107.2
23/3/2024,20:30:00,35.7,34.6,96.3
23/3/2024,20:45:00,40.6,26.8,105.1
23/3/2024,21:00:00,35.2,17.8,95.4
23/3/2024,21:15:00,36.9,20.8,98.4
23/3/2024,21:30:00,40.7,34.2,105.3
23/3/2024,21:45:00,39.4,45.2,102.9
23/3/2024,22:00:00,37.6,38.3,99.7
23/3/2024,22:15:00,38.5,32.4,101.3
23/3/2024,22:30:00,40.3,47.8,104.5
23/3/2024,22:45:00,36.6,32.8,97.9
23/3/2024,23:00:00,39.1,39,102.4
23/3/2024,23:15:00,36.3,20.5,97.3
23/3/2024,23:30:00,37.2,29.1,99
23/3/2024,23:45:00,41.2,27.4,106.2
24/3/2024,0:00:00,35.8,33.5,96.4
24/3/2024,0:15:00,35.2,24.8,95.4
24/3/2024,0:30:00,36.8,33.6,98.2
24/3/2024,0:45:00,38.2,44.7,100.8
24/3/2024,1:00:00,35.4,37,95.7
24/3/2024,1:15:00,41.8,29,107.2
24/3/2024,1:30:00,40.7,20.7,105.3
24/3/2024,1:45:00,38.5,29.3,101.3
24/3/2024,2:00:00,40.1,42.6,104.2
24/3/2024,2:15:00,39.5,46.7,103.1
24/3/2024,2:30:00,35.3,37.6,95.5
24/3/2024,2:45:00,38,41.4,100.4
24/3/2024,3:00:00,37.6,44.4,99.7
24/3/2024,3:15:00,35.7,21.4,96.3
24/3/2024,3:30:00,35.5,21.2,95.9
24/3/2024,3:45:00,41,42.5,105.8
24/3/2024,4:00:00,39.2,24.7,102.6
24/3/2024,4:15:00,39.7,39.1,103.5
24/3/2024,4:30:00,42.3,26.5,108.1
24/3/2024,4:45:00,42.3,44.5,108.1
24/3/2024,5:00:00,42.6,25.4,108.7
24/3/2024,5:15:00,37.3,19.6,99.1
24/3/2024,5:30:00,42.5,29.2,108.5
24/3/2024,5:45:00,40.5,24.4,104.9
24/3/2024,6:00:00,39,45.6,102.2
24/3/2024,6:15:00,36.8,30.7,98.2
24/3/2024,6:30:00,39.2,44.2,102.6
24/3/2024,6:45:00,39.6,34.6,103.3
24/3/2024,7:00:00,39,23.8,102.2
24/3/2024,7:15:00,40,29.2,104
24/3/2024,7:30:00,39.9,44.2,103.8
24/3/2024,7:45:00,35.5,39.1,95.9
24/3/2024,8:00:00,26,22.9,78.8
24/3/2024,8:15:00,28.3,31.7,82.9
24/3/2024,8:30:00,25.4,16.9,77.7
24/3/2024,8:45:00,28.4,21.9,83.1
24/3/2024,9:00:00,26.4,24.6,79.5
24/3/2024,9:15:00,25.4,29.1,77.7
24/3/2024,9:30:00,26.3,15,79.3
24/3/2024,9:45:00,28.1,21.2,82.6
24/3/2024,10:00:00,25.5,21.2,77.9
24/3/2024,10:15:00,27.7,21.1,81.9
24/3/2024,10:30:00,28.2,17.8,82.8
24/3/2024,10:45:00,25.6,13.8,78.1
24/3/2024,11:00:00,25.4,23.3,77.7
24/3/2024,11:15:00,27.5,21.6,81.5
24/3/2024,11:30:00,27.2,13.7,81
24/3/2024,11:45:00,26.2,17.9,79.2
24/3/2024,12:00:00,38.3,35.2,100.9
24/3/2024,12:15:00,42.7,28.2,108.9
24/3/2024,12:30:00,37.9,33.4,100.2
24/3/2024,12:45:00,38.4,29.2,101.1
24/3/2024,13:00:00,28.1,16.7,82.6
24/3/2024,13:15:00,27,24.9,80.6
24/3/2024,13:30:00,27.3,18.1,81.1
24/3/2024,13:45:00,26.6,26.4,79.9
24/3/2024,14:00:00,26.8,21.6,80.2
24/3/2024,14:15:00,26,21.3,78.8
24/3/2024,14:30:00,26.1,19.2,79
24/3/2024,14:45:00,25.4,30,77.7
24/3/2024,15:00:00,26.4,27.8,79.5
24/3/2024,15:15:00,26.2,17,79.2
24/3/2024,15:30:00,28.5,14.3,83.3
24/3/2024,15:45:00,26.4,25.4,79.5
24/3/2024,16:00:00,25.5,23.8,77.9
24/3/2024,16:15:00,28.8,22.3,83.8
24/3/2024,16:30:00,27.7,29.2,81.9
24/3/2024,16:45:00,27.7,20.3,81.9
24/3/2024,17:00:00,39.3,21.8,102.7
24/3/2024,17:15:00,42.4,44.6,108.3
24/3/2024,17:30:00,40.5,43.5,104.9
24/3/2024,17:45:00,38,40,100.4
24/3/2024,18:00:00,36,31.2,96.8
24/3/2024,18:15:00,35.9,33,96.6
24/3/2024,18:30:00,41.4,46.8,106.5
24/3/2024,18:45:00,37.8,25.3,100
24/3/2024,19:00:00,39.9,45.9,103.8
24/3/2024,19:15:00,40.6,22.9,105.1
24/3/2024,19:30:00,42.4,37.1,108.3
24/3/2024,19:45:00,41.1,48.1,106
24/3/2024,20:00:00,39.6,37.4,103.3
24/3/2024,20:15:00,42.5,30.1,108.5
24/3/2024,20:30:00,37.6,32.7,99.7
24/3/2024,20:45:00,41.9,49.9,107.4
24/3/2024,21:00:00,36.8,31.8,98.2
24/3/2024,21:15:00,42.6,31.2,108.7
24/3/2024,21:30:00,37.8,27.1,100
24/3/2024,21:45:00,39.4,23.9,102.9
24/3/2024,22:00:00,39.4,34.6,102.9
24/3/2024,22:15:00,41.2,23.7,106.2
24/3/2024,22:30:00,38.4,39.9,101.1
24/3/2024,22:45:00,36.7,25.2,98.1
24/3/2024,23:00:00,37,42.9,98.6
24/3/2024,23:15:00,38.1,32.7,100.6
24/3/2024,23:30:00,36.4,32.2,97.5
24/3/2024,23:45:00,41.2,32.1,106.2
25/3/2024,0:00:00,36.5,21.3,97.7
25/3/2024,0:15:00,39.5,38.9,103.1
25/3/2024,0:30:00,39.3,37.8,102.7
25/3/2024,0:45:00,36.4,25.6,97.5
25/3/2024,1:00:00,36.3,40.5,97.3
25/3/2024,1:15:00,38.7,45.9,101.7
25/3/2024,1:30:00,36.1,24.1,97
25/3/2024,1:45:00,41.1,20.9,106
25/3/2024,2:00:00,39.2,20,102.6
25/3/2024,2:15:00,37.9,22.5,100.2
25/3/2024,2:30:00,35.4,26.2,95.7
25/3/2024,2:45:00,39.6,29.7,103.3
25/3/2024,3:00:00,40.5,23.4,104.9
25/3/2024,3:15:00,37.1,31.8,98.8
25/3/2024,3:30:00,39.4,27.6,102.9
25/3/2024,3:45:00,36.5,23.4,97.7
25/3/2024,4:00:00,35.4,19.6,95.7
25/3/2024,4:15:00,42.1,28.1,107.8
25/3/2024,4:30:00,39.9,30.3,103.8
25/3/2024,4:45:00,38.3,45.2,100.9
25/3/2024,5:00:00,41.6,35.3,106.9
25/3/2024,5:15:00,38.4,34.6,101.1
25/3/2024,5:30:00,41.8,42.1,107.2
25/3/2024,5:45:00,35.4,25.7,95.7
25/3/2024,6:00:00,39.1,20.6,102.4
25/3/2024,6:15:00,37.2,28.6,99
25/3/2024,6:30:00,42.4,23.3,108.3
25/3/2024,6:45:00,39.7,25.5,103.5
25/3/2024,7:00:00,35.6,32.9,96.1
25/3/2024,7:15:00,36,40.5,96.8
25/3/2024,7:30:00,41.2,28.7,106.2
25/3/2024,7:45:00,36.3,41.1,97.3
25/3/2024,8:00:00,26.2,19.3,79.2
25/3/2024,8:15:00,28.6,30.9,83.5
25/3/2024,8:30:00,28.1,32.8,82.6
25/3/2024,8:45:00,28.5,22.9,83.3
25/3/2024,9:00:00,28.2,28.3,82.8
25/3/2024,9:15:00,25.7,22,78.3
25/3/2024,9:30:00,25.5,22.1,77.9
25/3/2024,9:45:00,28.4,16.4,83.1
25/3/2024,10:00:00,28.4,24.2,83.1
25/3/2024,10:15:00,26,25.7,78.8
25/3/2024,10:30:00,28.7,14.8,83.7
25/3/2024,10:45:00,26.9,21.9,80.4
25/3/2024,11:00:00,25.5,24.8,77.9
25/3/2024,11:15:00,27.8,22.2,82
25/3/2024,11:30:00,27.8,23.7,82
25/3/2024,11:45:00,28.5,25.4,83.3
25/3/2024,12:00:00,38.8,33.3,101.8
25/3/2024,12:15:00,36,35.8,96.8
25/3/2024,12:30:00,41.6,29.4,106.9
25/3/2024,12:45:00,42.1,36.5,107.8
25/3/2024,13:00:00,26.2,28.2,79.2
25/3/2024,13:15:00,28.5,20.5,83.3
25/3/2024,13:30:00,28.5,20.9,83.3
25/3/2024,13:45:00,25.9,17.6,78.6
25/3/2024,14:00:00,27.9,22.8,82.2
25/3/2024,14:15:00,27.2,21.2,81
25/3/2024,14:30:00,26.6,30.4,79.9
25/3/2024,14:45:00,27.1,21.8,80.8
25/3/2024,15:00:00,27.2,18.3,81
25/3/2024,15:15:00,27.6,20.3,81.7
25/3/2024,15:30:00,27.1,15.5,80.8
25/3/2024,15:45:00,26.9,15.4,80.4
25/3/2024,16:00:00,27.6,26.3,81.7
25/3/2024,16:15:00,25.6,27.1,78.1
25/3/2024,16:30:00,26.2,13.1,79.2
25/3/2024,16:45:00,28.7,23.3,83.7
25/3/2024,17:00:00,40.5,44.5,104.9
25/3/2024,17:15:00,42.7,36.3,108.9
25/3/2024,17:30:00,39.7,39.4,103.5
25/3/2024,17:45:00,37,38.8,98.6
25/3/2024,18:00:00,40,31.6,104
25/3/2024,18:15:00,37.6,36.2,99.7
25/3/2024,18:30:00,40.4,24.2,104.7
25/3/2024,18:45:00,39.1,39.2,102.4
25/3/2024,19:00:00,41.9,32.7,107.4
25/3/2024,19:15:00,36.2,41.5,97.2
25/3/2024,19:30:00,37.4,29.7,99.3
25/3/2024,19:45:00,42.4,32,108.3
25/3/2024,20:00:00,42,30.2,107.6
25/3/2024,20:15:00,40.4,47.7,104.7
25/3/2024,20:30:00,42.2,41.3,108
25/3/2024,20:45:00,39.5,20.2,103.1
25/3/2024,21:00:00,41,32.8,105.8
25/3/2024,21:15:00,36.5,41.3,97.7
25/3/2024,21:30:00,35.2,38.2,95.4
25/3/2024,21:45:00,41.8,36,107.2
25/3/2024,22:00:00,36.1,34.2,97
25/3/2024,22:15:00,41.6,35.1,106.9
25/3/2024,22:30:00,42.6,51,108.7
25/3/2024,22:45:00,35.5,21,95.9
25/3/2024,23:00:00,36.1,19.5,97
25/3/2024,23:15:00,38.6,34.3,101.5
25/3/2024,23:30:00,36.8,38.1,98.2
25/3/2024,23:45:00,36.6,20.4,97.9
26/3/2024,0:00:00,40.5,23.3,104.9
26/3/2024,0:15:00,40.8,46.2,105.4
26/3/2024,0:30:00,41.3,49.2,106.3
26/3/2024,0:45:00,40.9,36.3,105.6
26/3/2024,1:00:00,38.7,23,101.7
26/3/2024,1:15:00,35.4,40.7,95.7
26/3/2024,1:30:00,40.9,21,105.6
26/3/2024,1:45:00,41.9,37.7,107.4
26/3/2024,2:00:00,42.1,28,107.8
26/3/2024,2:15:00,38,41.9,100.4
26/3/2024,2:30:00,36.3,38.8,97.3
26/3/2024,2:45:00,36,20.6,96.8
26/3/2024,3:00:00,40.5,24.4,104.9
26/3/2024,3:15:00,37.1,44.2,98.8
26/3/2024,3:30:00,36.1,23.8,97
26/3/2024,3:45:00,35.4,20.5,95.7
26/3/2024,4:00:00,38.6,27.7,101.5
26/3/2024,4:15:00,35.2,18,95.4
26/3/2024,4:30:00,40.1,47.6,104.2
26/3/2024,4:45:00,42.7,32.5,108.9
26/3/2024,5:00:00,36.5,37.9,97.7
26/3/2024,5:15:00,42.6,42.3,108.7
26/3/2024,5:30:00,35.7,30.7,96.3
26/3/2024,5:45:00,40.5,33.2,104.9
26/3/2024,6:00:00,40.3,38.7,104.5
26/3/2024,6:15:00,36.1,20.6,97
26/3/2024,6:30:00,37.8,39,100
26/3/2024,6:45:00,39.5,23.9,103.1
26/3/2024,7:00:00,38,43.5,100.4
26/3/2024,7:15:00,41,21.4,105.8
26/3/2024,7:30:00,36.5,33.2,97.7
26/3/2024,7:45:00,35.2,37.9,95.4
26/3/2024,8:00:00,25.5,19.2,77.9
26/3/2024,8:15:00,28.1,16.4,82.6
26/3/2024,8:30:00,25.5,12.8,77.9
26/3/2024,8:45:00,27.4,18.9,81.3
26/3/2024,9:00:00,26.5,30.6,79.7
26/3/2024,9:15:00,28.4,21.3,83.1
26/3/2024,9:30:00,27,19.3,80.6
26/3/2024,9:45:00,27.7,28.1,81.9
26/3/2024,10:00:00,27.6,28,81.7
26/3/2024,10:15:00,26.8,18.1,80.2
26/3/2024,10:30:00,27,18.1,80.6
26/3/2024,10:45:00,27.2,16.9,81
26/3/2024,11:00:00,25.8,14.4,78.4
26/3/2024,11:15:00,27,27.8,80.6
26/3/2024,11:30:00,26.4,18.4,79.5
26/3/2024,11:45:00,25.2,21.9,77.4
26/3/2024,12:00:00,38.7,39,101.7
26/3/2024,12:15:00,35.4,23.2,95.7
26/3/2024,12:30:00,42,21.8,107.6
26/3/2024,12:45:00,38,36.2,100.4
26/3/2024,13:00:00,27.9,24.5,82.2
26/3/2024,13:15:00,27.5,28.7,81.5
26/3/2024,13:30:00,27.1,21.1,80.8
26/3/2024,13:45:00,27.1,29.3,80.8
26/3/2024,14:00:00,27.3,14.2,81.1
26/3/2024,14:15:00,26.2,24.8,79.2
26/3/2024,14:30:00,28.6,23.5,83.5
26/3/2024,14:45:00,27.2,28.4,81
26/3/2024,15:00:00,28.5,26.1,83.3
26/3/2024,15:15:00,26.8,14.8,80.2
26/3/2024,15:30:00,26.9,16.9,80.4
26/3/2024,15:45:00,25.3,24,77.5
26/3/2024,16:00:00,28.9,33.7,84
26/3/2024,16:15:00,27.6,17.9,81.7
26/3/2024,16:30:00,27.8,29.2,82
26/3/2024,16:45:00,27.6,28.7,81.7
26/3/2024,17:00:00,36,31.4,96.8
26/3/2024,17:15:00,40.1,47,104.2
26/3/2024,17:30:00,35.3,31.2,95.5
26/3/2024,17:45:00,38.7,34.8,101.7
26/3/2024,18:00:00,36.8,42.4,98.2
26/3/2024,18:15:00,36.9,40.1,98.4
26/3/2024,18:30:00,38,43.8,100.4
26/3/2024,18:45:00,39.9,30.3,103.8
26/3/2024,19:00:00,42.4,45.4,108.3
26/3/2024,19:15:00,37.9,30.5,100.2
26/3/2024,19:30:00,37.8,36.4,100
26/3/2024,19:45:00,42.8,42.4,109
26/3/2024,20:00:00,39.1,30.5,102.4
26/3/2024,20:15:00,38.2,32,100.8
26/3/2024,20:30:00,38.8,45.8,101.8
26/3/2024,20:45:00,36.2,34.3,97.2
26/3/2024,21:00:00,38.6,35.4,101.5
26/3/2024,21:15:00,40.6,48.5,105.1
26/3/2024,21:30:00,35.3,21.8,95.5
26/3/2024,21:45:00,42.3,35.6,108.1
26/3/2024,22:00:00,42.9,45.6,109.2
26/3/2024,22:15:00,42.8,45.3,109
26/3/2024,22:30:00,41.9,41.5,107.4
26/3/2024,22:45:00,41.3,47.6,106.3
26/3/2024,23:00:00,40.6,47.6,105.1
26/3/2024,23:15:00,38.3,23.3,100.9
26/3/2024,23:30:00,36.9,38,98.4
26/3/2024,23:45:00,41.2,28.3,106.2
27/3/2024,0:00:00,42.5,33.8,108.5
27/3/2024,0:15:00,40.4,31.8,104.7
27/3/2024,0:30:00,41.3,25.1,106.3
27/3/2024,0:45:00,38.7,35.4,101.7
27/3/2024,1:00:00,39.5,40.3,103.1
27/3/2024,1:15:00,35.3,36.2,95.5
27/3/2024,1:30:00,41.7,22,107.1
27/3/2024,1:45:00,40.2,22.1,104.4
27/3/2024,2:00:00,38.7,23.3,101.7
27/3/2024,2:15:00,41.6,26.9,106.9
27/3/2024,2:30:00,40,38.2,104
27/3/2024,2:45:00,39.8,37.7,103.6
27/3/2024,3:00:00,40,25.4,104
27/3/2024,3:15:00,36,39.9,96.8
27/3/2024,3:30:00,42.1,37.8,107.8
27/3/2024,3:45:00,36.1,40.7,97
27/3/2024,4:00:00,36,21.5,96.8
27/3/2024,4:15:00,39.8,39.9,103.6
27/3/2024,4:30:00,36,25.3,96.8
27/3/2024,4:45:00,36.3,39.9,97.3
27/3/2024,5:00:00,41.1,38.2,106
27/3/2024,5:15:00,42.1,35.8,107.8
27/3/2024,5:30:00,35.5,37.4,95.9
27/3/2024,5:45:00,38.4,43.8,101.1
27/3/2024,6:00:00,38.7,28,101.7
27/3/2024,6:15:00,37.5,44.2,99.5
27/3/2024,6:30:00,36.6,32.6,97.9
27/3/2024,6:45:00,35.8,32.8,96.4
27/3/2024,7:00:00,39.9,24.3,103.8
27/3/2024,7:15:00,40.6,34.2,105.1
27/3/2024,7:30:00,36.5,43.7,97.7
27/3/2024,7:45:00,40.8,21.5,105.4
27/3/2024,8:00:00,28.6,30,83.5
27/3/2024,8:15:00,28.4,22.1,83.1
27/3/2024,8:30:00,25.4,25.6,77.7
27/3/2024,8:45:00,26.4,14.9,79.5
27/3/2024,9:00:00,27.1,26.4,80.8
27/3/2024,9:15:00,28.4,24.2,83.1
27/3/2024,9:30:00,27.9,24.5,82.2
27/3/2024,9:45:00,25.7,22.2,78.3
27/3/2024,10:00:00,28.8,30.7,83.8
27/3/2024,10:15:00,27.6,29.3,81.7
27/3/2024,10:30:00,27.8,20.8,82
27/3/2024,10:45:00,27.3,28.4,81.1
27/3/2024,11:00:00,26.7,29.5,80.1
27/3/2024,11:15:00,26.3,15.2,79.3
27/3/2024,11:30:00,27.9,26.6,82.2
27/3/2024,11:45:00,28.3,32.6,82.9
27/3/2024,12:00:00,42.8,49,109
27/3/2024,12:15:00,42.4,25.5,108.3
27/3/2024,12:30:00,41.9,40,107.4
27/3/2024,12:45:00,40,43.8,104
27/3/2024,13:00:00,26.8,24,80.2
27/3/2024,13:15:00,28.2,19.5,82.8
27/3/2024,13:30:00,25.7,26.3,78.3
27/3/2024,13:45:00,27.7,32.8,81.9
27/3/2024,14:00:00,26.6,15.2,79.9
27/3/2024,14:15:00,26.7,27.7,80.1
27/3/2024,14:30:00,27.8,32.6,82
27/3/2024,14:45:00,27.3,30.5,81.1
27/3/2024,15:00:00,25.3,20.9,77.5
27/3/2024,15:15:00,25.2,16.1,77.4
27/3/2024,15:30:00,28.5,15.7,83.3
27/3/2024,15:45:00,28.4,28.9,83.1
27/3/2024,16:00:00,27.8,28.1,82
27/3/2024,16:15:00,28.5,26.1,83.3
27/3/2024,16:30:00,28.5,16,83.3
27/3/2024,16:45:00,27.9,19.9,82.2
27/3/2024,17:00:00,36.7,31.7,98.1
27/3/2024,17:15:00,39,29.7,102.2
27/3/2024,17:30:00,36.3,34.2,97.3
27/3/2024,17:45:00,42.2,35,108
27/3/2024,18:00:00,36.4,22.9,97.5
27/3/2024,18:15:00,41.7,34.3,107.1
27/3/2024,18:30:00,39.2,20.8,102.6
27/3/2024,18:45:00,36.5,25.5,97.7
27/3/2024,19:00:00,37.1,27.4,98.8
27/3/2024,19:15:00,40.7,39.5,105.3
27/3/2024,19:30:00,40.2,47.3,104.4
27/3/2024,19:45:00,37.3,33.3,99.1
27/3/2024,20:00:00,40,35.3,104
27/3/2024,20:15:00,36.7,38.4,98.1
27/3/2024,20:30:00,39.4,26.3,102.9
27/3/2024,20:45:00,37.1,38.9,98.8
27/3/2024,21:00:00,38.8,37.6,101.8
27/3/2024,21:15:00,39.3,32.4,102.7
27/3/2024,21:30:00,40,41.3,104
27/3/2024,21:45:00,35.6,20.9,96.1
27/3/2024,22:00:00,42.4,40,108.3
27/3/2024,22:15:00,39.4,40.1,102.9
27/3/2024,22:30:00,39,36.4,102.2
27/3/2024,22:45:00,40.6,40.6,105.1
27/3/2024,23:00:00,36.6,35.1,97.9
27/3/2024,23:15:00,40.9,48.6,105.6
27/3/2024,23:30:00,40.1,45.4,104.2
27/3/2024,23:45:00,36.7,25,98.1
28/3/2024,0:00:00,35.4,30.3,95.7
28/3/2024,0:15:00,40.2,44.6,104.4
28/3/2024,0:30:00,40.2,40.4,104.4
28/3/2024,0:45:00,42.7,41.7,108.9
28/3/2024,1:00:00,42.8,25.9,109
28/3/2024,1:15:00,36.7,21.6,98.1
28/3/2024,1:30:00,39.9,30.5,103.8
28/3/2024,1:45:00,39.6,21.1,103.3
28/3/2024,2:00:00,40.6,41.9,105.1
28/3/2024,2:15:00,37.4,26.8,99.3
28/3/2024,2:30:00,41.6,32.7,106.9
28/3/2024,2:45:00,38.2,26.1,100.8
28/3/2024,3:00:00,42.6,49.5,108.7
28/3/2024,3:15:00,35.2,24.1,95.4
28/3/2024,3:30:00,37.9,38.8,100.2
28/3/2024,3:45:00,35.3,24.5,95.5
28/3/2024,4:00:00,41.3,45.5,106.3
28/3/2024,4:15:00,37.5,41.1,99.5
28/3/2024,4:30:00,37.1,31.5,98.8
28/3/2024,4:45:00,38.7,24.5,101.7
28/3/2024,5:00:00,42.2,31.4,108
28/3/2024,5:15:00,35.6,18.6,96.1
28/3/2024,5:30:00,42.3,29.4,108.1
28/3/2024,5:45:00,39.4,38.1,102.9
28/3/2024,6:00:00,38.1,20.7,100.6
28/3/2024,6:15:00,36.8,26.4,98.2
28/3/2024,6:30:00,39,24.9,102.2
28/3/2024,6:45:00,41.7,25.1,107.1
28/3/2024,7:00:00,38.7,40.4,101.7
28/3/2024,7:15:00,41.4,23.2,106.5
28/3/2024,7:30:00,41.7,26.1,107.1
28/3/2024,7:45:00,40.6,22.1,105.1
28/3/2024,8:00:00,26.5,30.5,79.7
28/3/2024,8:15:00,26.6,22.3,79.9
28/3/2024,8:30:00,26.8,16.7,80.2
28/3/2024,8:45:00,26.5,20.2,79.7
28/3/2024,9:00:00,25.8,23.9,78.4
